id_n,weight,Year,GROSS_INCOME,CONS_Food,CONS_Alcohol_Tobacco,CONS_Clothing_Footwear,CONS_Housing,CONS_Hhold_Goods_Services,CONS_Health,CONS_Transport,CONS_Communication,CONS_Recreation_Culture,CONS_Education,CONS_Restaurants_Hotels,CONS_Miscellaneous,CONS_Total,CONS_Other
39313,76.75,2015,3461.390869,414.0928338,90.4456,179.1666667,100,0,1,0,20,37.5,0,308,0,1150.205101,736.1122667
41715,64.95,2015,2230.726563,488.75,0,0,550,105.8,68.66666667,1700,400,0,1077.5,0,80,4470.716667,3981.966667
29607,79.78,2015,64000,369.86,8508.96,2083.333333,470,0,200,12241.66667,3000,1280,0,1000,0,29153.82,28783.96
6409,68.87,2015,75186.01563,439.0810102,0,441.6666667,1033.333313,0,0,1280.416667,1350,0,0,1678.333333,0,6222.83099,5783.74998
18003,37.27,2015,156.3387604,361.46,0,274.1666667,120,203.3333333,54.16666667,176,260,2500,0,536.5,129,4614.626667,4253.166667
31711,61.89,2015,1286.530151,431.16,32.302,0,0,24,0,0,0,0,0,0,20,507.462,76.302
2115,90.31,2015,7200,524.1,0,416.6666667,110,346.5666667,0,6774,40,0,660.416687,524,85.7,9481.45002,8957.35002
49614,83.27,2015,341.8100891,421.87,0,8.333333333,0,0,0,0,0,0,0,0,32,462.2033333,40.33333333
44003,93.02,2015,1115.279907,708.3,0,0,500,105.9,21.9,544.8,60,150,95.83333588,0,134.7,2321.433336,1613.133336
22302,36.97,2015,1387.955933,474.3392798,1164.384,135.3333333,100,402,0,160,308,0,91.41666412,0,380,3215.473277,2741.133997
16309,118.44,2015,4528.908203,361.46,0,316.6666667,23,295.5,33.5,766,220,208.3333333,467.4166565,0,63.8,2755.676657,2394.216657
32513,49.07,2015,1166.938965,405.45,0,66.66666667,100,0,0,200,160,0,18.33333266,0,0,950.4499993,544.9999993
3711,61.55,2015,3298.420166,468.3262242,19.3812,84.16666667,491.6033396,0,72.83333333,32,400,100,77.91666412,0,288,2034.227428,1565.901204
52107,71.34,2015,672.458252,320.45,0,125,0,0,0,0,160,0,0,40,0,645.45,325
57907,29.32,2015,555.7789307,581.9176844,0,0,0,0,0,0,0,0,0,0,0,581.9176844,0
10010,52.84,2015,3531.36499,697.7,96.906,247.5,0,227.8,18,0,88,0,68.24999905,0,98,1542.155999,844.4559991
51307,91.13,2015,899.1105347,421.87,0,0,0,0,0,0,20,0,0,0,0,441.87,20
41701,64.95,2015,5800,412.13,0,416.6666667,200,0,0,608,116,0,0,0,0,1752.796667,1340.666667
58406,93.41,2015,2060.13208,547.66,0,102.9166667,0,0,3,0,0,0,0,0,168,821.5766667,273.9166667
29211,161.82,2015,1709.457275,369.86,0,16.66666667,120,0,3.9,1232,180,0,0,350,185.98,2458.406667,2088.546667
38510,77.3,2015,1584.353027,350.09,0,20.83333333,320,0,38.83333333,0,100,0,0,70,0,899.7566667,549.6666667
57201,50.21,2015,900.427124,627.0968187,412.5917,0,0,0,0,0,40,0,0,52,172,1303.688519,676.5917
23406,59.61,2015,493.0602417,420.319577,0,0,0,0,0,0,0,0,0,0,660,1080.319577,660
50602,99.4,2015,900,421.87,0,54.16666667,0,0,10,0,0,0,0,0,2.916666667,488.9533333,67.08333334
45003,127.73,2015,13696.33301,496.34,2821.3402,129.1666667,136,0,540,2444,0,83.33333333,0,694,100,7444.1802,6947.8402
7415,75.3,2015,2088.498047,792.85,0,458.3333333,200,600,0,5500,0,450,0,4962,1056,14019.18333,13226.33333
47405,21.97,2015,8687.657227,493.32,0,225,1879.016698,223,0,64,20,1056.666667,62.50000191,0,276,4299.503367,3806.183367
49204,68.2,2015,7805.363281,454.0630027,129.208,83.33333333,200,0,4.166666667,0,280,0,28.08333397,42,0,1220.854337,766.791334
44605,80.47,2015,3358.696777,497.85,0,169.1666667,640,239.9,162.5,2513.416666,1040,416.6666667,72,10,251.1,6012.599999,5514.749999
52003,44.96,2015,12797,320.45,334.7604,229.1666667,107,666.6666667,0,240,520,0,0,0,0,2418.043733,2097.593733
16612,179.43,2015,2890,361.46,0,125,100,66.66666667,0,672,350,0,131.2499962,84,2000,3890.376663,3528.916663
4604,84.14,2015,6345.416504,356.53,0,133.3333333,120,0,25,0,0,75,0,86,180,975.8633333,619.3333333
25506,95.49,2015,1014.869995,395.3,0,37.5,0,83.8,0,118,0,0,165.4166632,0,195.8,995.8166632,600.5166632
52303,82.45,2015,5468.253906,609.95,0,129.1666667,2223.865421,1712.5,31.66666667,10185,140,300,0,659.9000015,125.9,16117.94876,15507.99876
10105,87.37,2015,4135.936523,881.0416928,32.302,0,0,0,0,144,0,0,12.50000012,0,0,1069.843693,188.8020001
49305,171.08,2015,4000,441.6,0,250,30,5,400,0,0,0,0,231.8999939,11.9,1370.399994,928.7999939
15805,126.08,2015,5825.631836,408.79,0,100,150,439.3,0,1284,256,0,2.083333254,181,170.8,2991.973333,2583.183333
16515,158.94,2015,15002.5,488.85,1117.1385,150,0,0,468.3333333,1192,600,0,0,618,423.3,5057.621833,4568.771833
53606,96.84,2015,3340.134766,439.34,387.624,770.8333333,200,0,10,0,240,0,27.08333397,0,0,2074.880667,1635.540667
21811,84.07,2015,2000,308.06,58.1436,0,350,0,0,0,800,0,0,0,0,1516.2036,1208.1436
16912,52.42,2015,5416.666504,361.46,257.59629,166.6666667,150,426.5666667,0,1768.333334,200,375,0,0,223.4,3929.022957,3567.562957
15602,57.75,2015,1719.77478,361.46,0,0,78,0,0,0,40,0,0,35.60000038,0,515.0600004,153.6000004
44613,80.47,2015,2898.393311,390.09,689.008,95.83333333,90,0,0,0,160,0,0,55.90000153,15.9,1496.731335,1106.641335
44302,95.72,2015,1998.970337,534.65,0,125,57.5,103.8,10,0,0,0,254.5833311,64,351.6166667,1501.149998,966.4999978
43601,59.04,2015,745,421.87,329.4804,69.58333333,0,0,0,0,0,47.5,0,0,60.83333333,929.2670667,507.3970667
39306,76.75,2015,1086.25,413.83,0,108.3333333,7,50,0,0,100,0,0,120,600,1399.163333,985.3333333
307,69.53,2015,1968.907715,356.53,335.88,266.6666667,250,25.9,0,841.6666679,406.666666,208.3333333,0,359.7999878,400,3451.443322,3094.913322
9107,87.15,2015,1187.560059,386.41,0,0,67.5,0,0,192,140,0,21,0,0,806.91,420.5
14709,98.02,2015,1230.726685,466.9638942,447.84,20.83333333,100,0,0,120,100,0,158.3333282,250,840,2503.970556,2037.006662
42313,103.73,2015,1207.946655,680.45,387.624,406.6666667,865.8487227,223.4,20,48,20,0,359,122,173.8,3306.789389,2626.339389
16701,96.91,2015,3652.141846,737.74,0,91.66666667,110.7546159,493.3333333,168,280,816.666666,158.3333333,0,0,1412,4268.494615,3530.754615
38914,99.1,2015,3176.572266,413.83,0,27.5,504,1.1,0,32,46,1.666666667,39.91666794,40,619.8,1725.813335,1311.983335
33708,49.81,2015,1068.316284,406.6755123,0,0,0,34,0,0,40,0,50.83333206,0,20,551.5088444,144.8333321
54707,85.79,2015,2858.013672,456.2870198,0,53.33333333,0,0,0,1264,0,62.5,1,8,383.1666667,2228.28702,1772
6009,78.08,2015,333.3333435,689.85,2783.89156,2875,1800,1200,453.25,1822.083334,1200,695,8.333333015,1162,53.9,14743.30823,14053.45823
47311,81.09,2015,402.5599976,582.2743788,0,41.66666667,50,71.7,0,0,60,0,16.66666603,0,0,822.3077115,240.0333327
56413,35.7,2015,58.90073776,493.33,129.208,0,20,0,1,0,0,2.5,0,0,80,726.038,232.708
29912,74.39,2015,1108.709473,369.86,0,70.83333333,340,0.8,0,0,78,0,35.83333206,0,92,987.3266654,617.4666654
33107,66.69,2015,11644.25,610.45,0,527.9166667,0,234.1666667,20.83333333,9825,1020,416.6666667,0,263.9000015,1416,14334.93333,13724.48333
1214,77.62,2015,2338.893311,490.1407612,0,1025,0,0,0,160,120,0,66.66666412,0,0,1861.807425,1371.666664
17414,90.41,2015,950,361.46,0,50,0,15.9,0,126,120,0,0,0,0,673.36,311.9
41311,79.07,2015,3931.443115,667.5551235,0,141.6666667,2086.948099,0,175,64,90,225,105.6666641,0,676,4231.836553,3564.28143
5803,61.64,2015,35250,690.1,0,1083.333333,800,2098,1655.333333,1900,600,2875.666667,0,3412.5,493.9,15608.83333,14918.73333
51211,84.24,2015,3289.369141,1162.261191,129.208,125,0,0,0,0,0,0,0,0,120,1536.469191,374.208
47906,71.49,2015,911.6395264,493.32,0,0,900,583.25,0,800,500,0,15,28,0,3319.57,2826.25
33509,59.05,2015,3208.765869,362.1,0,100,0,12.5,0,0,0,0,0,20,0,494.6,132.5
56210,59.98,2015,918.1199951,1038.061737,0,0,0,34,0,0,20,0,311.6666622,0,62,1465.728399,427.6666622
16808,79.05,2015,46032.69922,361.46,0,375,666.6666565,0,232.6666667,3200,1200,83.33333333,4325,0,388,10832.12666,10470.66666
58401,93.41,2015,1345.709839,547.66,0,0,0,0,1.200000048,0,0,0,0,0,0,548.86,1.200000048
40204,77.28,2015,14957.5,413.83,0,150,714.6218068,216.6666667,1055.166667,0,0,7500,0,0,0,10050.28514,9636.455141
3411,77.47,2015,29230.56055,655.4434807,0,525,1400,1500,16.66666667,2000,400,400,3425,0,2528.333333,12850.44348,12195
104,84.67,2015,833.333313,356.53,0,228.3333333,0,0,0,400,2112,0,0,607.8000031,10180,13884.66334,13528.13334
28209,82.93,2015,2260.190186,355.2911003,0,0,0,0,0,0,0,0,0,0,0,355.2911003,0
18711,67.44,2015,1279.060059,438.99,0,0,325,0,0,0,0,0,28.33333397,0,0,792.323334,353.333334
25115,64.33,2015,282.3170776,382.68,0,7.5,0,0,350,368,40,0,0,30,70,1248.18,865.5
32507,49.07,2015,3690.625,405.45,0,83.33333333,252.9761196,120,0,0,80,0,0,0,64,1005.759453,600.3094529
59105,94.25,2015,794.9185791,615.1455701,0,0,0,0,4,32,0,8,0,0,0,659.1455701,44
31609,85.62,2015,1976.568848,743.0117235,129.5408,0,0,0,0,0,50,0,0,0,0,922.5525235,179.5408
57203,50.21,2015,29.16666603,493.33,0,170.8333333,750,429.2333333,95,1200,600,400,0,0,122.3,4260.696667,3767.366667
56608,92.63,2015,6744.278809,493.33,0,375,0,0,0,760,300,0,189.6666718,500,0,2617.996672,2124.666672
39303,76.75,2015,5926.813477,413.83,0,105.8333333,75,0,4,0,0,0,0,42,710,1350.663333,936.8333333
38213,71.36,2015,3000,350.09,0,16.66666667,88,0,0,160,50,0,0,0,42,706.7566667,356.6666667
48815,92.22,2015,195.4704742,411.73,0,0,110,0,3,0,10,0,28.75000048,0,80,643.4800005,231.7500005
22810,30.99,2015,4230.560059,329.2,0,0,150,225,0,120,0,0,641.6666565,0,0,1465.866657,1136.666657
28505,79.98,2015,1759.881226,312.33,288.524,30.83333333,0,0,0,272,200,0,0,0,608,1711.687333,1399.357333
26705,155.07,2015,72.30000305,356,0,0,0,0,12,0,0,0,0,0,0,368,12
54503,25.12,2015,3111.185547,415.17,370.376,116.6666667,0,0,0,200,80,108.3333333,0,0,0,1290.546,875.376
30702,96.14,2015,2336,431.16,0,483.3333333,0,0,0,172,125,0,0,122,0,1333.493333,902.3333333
9513,82.38,2015,1661.119995,518.4529186,0,83.33333333,215,0,0,0,0,0,67.83333361,0,0,884.6195855,366.1666669
33405,72.98,2015,13.51148891,362.1,0,0,3300,0,0,30912.91667,300,200,0,40,0,35115.01667,34752.91667
52010,44.96,2015,2108.920898,320.45,32.302,0,80,25.9,10,0,0,0,28.99999928,0,48,545.6519993,225.2019993
58504,74.85,2015,385.6863708,547.66,0,0,0,0,15,0,0,0,0,0,0,562.66,15
42814,95.62,2015,4124.25,437.2,0,425,10,305,0,16,40,0,489.1666565,56,239.5,2017.866657,1580.666657
57405,77.19,2015,3675.726563,493.33,0,200,5271.503925,66.66666667,8,1614.916667,0,91.58333333,119.1666679,0,0,7865.16726,7371.83726
39605,81.8,2015,0,413.83,0,666.6666667,0,316.6666667,0,1080,150,0,0,190,14,2831.163333,2417.333333
54612,72.96,2015,127.7729874,415.17,0,0,0,0,0,0,0,0,0,0,0,415.17,0
59812,46.28,2015,5142.768066,458.11,279.9,345.8333333,0,705.75,16.66666667,2028,280,0,19.16666603,214,332.1666667,4679.593333,4221.483333
2902,96.31,2015,2343.735107,810.1,145.359,158.3333333,288.5,476.4666667,0,1867.5,0,280,44.33333206,0,223.6,4294.192332,3484.092332
17213,114.3,2015,7648.716797,956.7940384,0,0,200,416.6666667,0,240,440,0,10.83333302,12,0,2276.294038,1319.5
5114,65.96,2015,700,356.53,0,0,0,0.8,50,0,52,0,0,0,7.9,467.23,110.7
55105,59.49,2015,750.6455688,415.17,45.7372,12.5,0,0,0,32,300,0,0,0,0,805.4072,390.2372
23914,47.54,2015,2600,329.2,0,0,0,0,0,714,160,0,0,0,0,1203.2,874
46109,35.14,2015,650,471.2875117,64.604,11.33333333,0,0,0,0,120,0,0,0,0,667.224845,195.9373333
52805,77.31,2015,18803.00977,2396.502411,0,225,0,80,20,1865.000001,840,41.66666667,0,0,0,5468.169079,3071.666668
24608,66.57,2015,6933.666504,382.68,0,170.8333333,255,0,1668.333333,1662.916666,280,400,0,708,0,5527.763332,5145.083332
46802,87.68,2015,14791.44434,543.25,0,26.25,185,2.4,564.6666667,1730.333313,1200,0,0,442,415.9,5109.79998,4566.54998
38209,71.36,2015,17925,350.09,0,37.5,80,40,0,160,140,0,0,0,1285.9,2093.49,1743.4
36201,56.85,2015,1193.389038,389.57,436.077,39.58333333,150,0,0,0,80,0,0,0,0,1095.230333,705.6603333
33515,59.05,2015,1744.09082,362.1,0,0,0,0,0,0,40,0,0,0,185,587.1,225
17209,114.3,2015,525.8399658,361.46,0,314.1666667,0,416.6666667,0,4181.666667,300,233.3333333,471.6666565,40,0,6318.95999,5957.49999
47510,154.48,2015,1616.407471,655.18,0,171.88,237,720.5666667,1.5,336,40,0,286.25,0,155.8,2604.176667,1948.996667
56501,72.48,2015,2531.107666,619.8008215,78.372,56.33333333,50,63.33333333,0,0,0,0,8.333333015,0,0,876.1728212,256.3719997
16109,74.52,2015,2730.726563,361.46,1615.1,216.6666667,250,122,0.833333333,56,400,41.66666667,335.0000076,304,436,4138.726674,3777.266674
20601,86.82,2015,12831.99023,592.3246949,0,0,17256.92336,0,371,1586.166667,0,280,0,0,683.3333333,20769.74806,20177.42336
58403,93.41,2015,3039.59082,547.66,0,250,828.6883888,841.6666667,157,360,220,0,51.5,128,0,3384.515056,2836.855056
49813,79.63,2015,1559.284668,670.2816783,387.624,20,200,0,0,0,0,0,194.9999962,0,100,1572.905675,902.6239962
29207,161.82,2015,22757.25781,369.86,0,416.6666667,150,208.3333333,62.5,3756,0,0,0,662,0,5625.36,5255.5
45012,127.73,2015,3938.893066,496.34,0,125,50,0,22,280,200,0,82.08333206,160,222,1637.423332,1141.083332
17215,114.3,2015,1883.333374,361.46,0,190,0,119,0,294,120,0,229.1666718,85,105.9,1504.526672,1143.066672
12614,148.71,2015,16788.95703,390.18,0,0,1568.26,95.4,0,400,60,0,758.5,189.7000008,530.6,3992.640001,3602.460001
29715,65.28,2015,0,369.86,293.8044,343.3333333,0,0,0,800,144.1666665,0,0,0,1640,3591.1644,3221.3044
55810,231.64,2015,5,415.17,0,0,20,0,0,40,300,0,0,0,0,775.17,360
30613,69.14,2015,1627.844238,503.1,0,0,20,169.8,0,0,208,0,0,0,79.7,980.6,477.5
17305,73.04,2015,32861.12109,552.5396188,6.7176,0,750,0,0,200,36,0,1359.666687,70,0,2974.923906,2422.384287
56203,59.98,2015,5331.946777,493.33,0,83.33333333,1326.319252,0,30,0,100,0,119.6666641,0,0,2152.649249,1659.319249
2802,68.09,2015,5616.666504,667.97426,769.6192,3233.133333,120,40,0,0,252,41.66666667,0,579.0999985,720,6423.493458,5755.519198
41609,67.92,2015,2484.314941,869.5718514,0,0,190,56,0,0,500,0,28.33333397,0,36,1679.905185,810.333334
11005,80.59,2015,11990.28027,390.18,0,366.6666667,250,0,0,800,40,0,13.16666698,54,1052.666667,2966.680001,2576.500001
37402,84.42,2015,230.5599976,878.2813233,0,416.6666667,900,0,0,32,600,4.166666667,441.6666718,0,340,3612.781328,2734.500005
28105,50.75,2015,715.8303833,312.33,173.992,0,0,0,0,0,0,0,0,0,0,486.322,173.992
38403,85.56,2015,2161.060059,369.8871031,0,125,54,21.9,93,112,0,0,158.3333282,0,788,1722.120431,1352.233328
25604,91.67,2015,507.9736633,382.68,0,0,30,15.7,0,60,164,0,0,0,0,652.38,269.7
29206,161.82,2015,15000,369.86,582.192,291.6666667,200,0,8.333333333,9478.999999,340,1693.333333,0,514,0,13478.38533,13108.52533
35707,80.06,2015,866.9155884,389.57,0,125,500,0,0,0,150,41.66666667,0,22,0,1228.236667,838.6666667
41302,79.07,2015,14401,812.8568183,0,25,650,452,415,6139.499999,430,1010,0,0,0,9934.356817,9121.499999
10106,87.37,2015,1556.249268,418.3233398,0,33.33333333,20,0,38,120,80,0,30.83333397,0,168,908.4900071,490.1666673
30103,70.53,2015,520.9092407,369.86,0,0,0,0,110,200,20,0,0,0,0,699.86,330
41614,67.92,2015,241.6240387,412.13,0,187.5,305,143.8,0,1000,160,0,17.91666603,18,1017.9,3262.246666,2850.116666
11602,59.49,2015,2678.060059,390.18,0,0,433.3333321,215.9,23,0,3.333333254,0,30,0,278.8,1374.546665,984.3666654
39809,83.46,2015,44255.55859,1053.744227,0,375,0,1096.6,537.5,800,800,0,614.1666679,554,815.3,6646.310895,5592.566668
12101,58.67,2015,20150.58008,757.7423749,0,1991.333333,1400,200,1273.166667,3229.25,750,463.3333333,37.5,1776,483,12361.32571,11603.58333
54203,59.68,2015,1649.56897,415.17,0,0,0,0,0,40,0,0,0,0,0,455.17,40
20703,136.31,2015,210.1843414,410.45,0,0,17.5,0,13,0,20,0,0,0,0,460.95,50.5
59301,67.42,2015,1362.029541,552.6663469,0,0,0,0,0,28,120,0,32.16666794,0,0,732.8330148,180.1666679
30102,70.53,2015,931.7005615,369.86,0,0,0,0,27,0,20,0,0,0,0,416.86,47
32209,219.63,2015,1180.485474,439.5,0,37.08333333,28.66666603,0,0,0,0,0,0,0,140,645.2499994,205.7499994
10402,83.72,2015,4165.660156,346.28,0,480.8333333,90,31,0,872.583333,210,0,156.6666708,0,44,2231.363337,1885.083337
58407,93.41,2015,139.9379578,547.66,0,58.25,0,0,1,160,260,0,0,22,0,1048.91,501.25
57815,84.27,2015,945.4852295,561.12,37.2948,20.83333333,0,0,0,0,53.33333302,0,0,0,110,782.5814664,221.4614664
47305,81.09,2015,0,368.7,0,0,0,0,58.33333333,0,0,0,0,0,0,427.0333333,58.33333333
19405,83.65,2015,5329.226563,864.6441413,962.856,0,100,0,0,0,124,0,39.16666663,0,0,2090.666808,1226.022667
37209,79.41,2015,2766,389.57,837.6654,341.6666667,10,0,4.166666667,316,256,0,0,40,0,2195.068733,1805.498733
14907,103.82,2015,5874.893066,361.46,0,0,250,0,12.6,480,300,0,0,480,141.8,2025.86,1664.4
40601,46.89,2015,32673.2793,603.2056426,1119.6,655.8333333,0,59.9,720.6666667,320,200,0,146.0833321,150,59.9,4035.188975,3431.983332
19313,88.57,2015,3400,460.88,64.604,106.6666667,80,0,0,0,160,0,0,0,0,872.1506667,411.2706667
10315,65.01,2015,2705.726563,386.41,0,0,300,40,16.66666667,0,0,0,50,0,212,1005.076667,618.6666667
24904,91.17,2015,287.6242981,382.68,0,95.83333333,0,0,0,200,100,0,0,0,400,1178.513333,795.8333333
48613,103.68,2015,95.81747437,493.32,71.0644,0,0,10,82,10,0,0,0,10,0,676.3844,183.0644
45803,77.08,2015,1041.661743,563.3935604,0,66.66666667,0,0,0,0,80,1.666666667,0,4,68,783.7268937,220.3333333
43110,57.7,2015,5778.006348,412.13,0,58.33333333,420,0,0,396,240,0,0,60,292,1878.463333,1466.333333
30501,86.51,2015,50,431.16,0,100,0,109.9,0,0,28,0,0,44,84,797.06,365.9
44515,58.77,2015,1667.812012,390.09,0,101.4166667,64,0,0,32,40,0,20.66666603,52,5000,5700.173333,5310.083333
35103,66.39,2015,3703.959961,389.57,0,39.16666667,400,0,0,484,110,0,0,28,27.8,1478.536667,1088.966667
18414,81.17,2015,14217.44629,799.05,0,1908.333333,820,1328.133333,3266.666667,3107.583334,1960,166.6666667,2075,430,4616.7,20478.13333,19679.08333
15501,149.19,2015,954.3405151,361.46,1218.1248,0,180,0,0,56,40,12.33333333,0,110,43,2020.918133,1659.458133
43008,27.61,2015,9215.363281,668.9,0,208.3333333,1571.838604,470.9,0,1822.833333,730,208.3333333,140,0,911.2,6732.338604,6063.438604
34801,155.19,2015,7550.333008,389.57,1686.0954,608.3333333,0,133.3333333,87,72,320,0,0,340,2060,5696.332067,5306.762067
31710,61.89,2015,628.5142822,431.16,49.2624,0,0,3,0,0,0,0,0,0,0,483.4224,52.2624
51415,69.95,2015,933.9533081,719.4149117,0,0,40,0,543,32,30,0,53.99999964,0,0,1418.414911,698.9999996
56507,72.48,2015,2519.537842,493.33,0,116.6666667,150,0,0,40,40,0,0,50,0,889.9966667,396.6666667
16303,118.44,2015,1985,361.46,0,90,150,0,0,84,200,0,0,20,0,905.46,544
11513,158.13,2015,416.6666565,390.18,0,58.33333333,0,0,0,252,400,0,0,402,4004.166667,5506.68,5116.5
56311,36.5,2015,3367.672852,493.33,67.176,157.5,100,0,0,0,80,0,0,0,0,898.006,404.676
34915,90.49,2015,2866.280029,389.57,0,108.3333333,2180,0.8,6,520,40,0,10,323.2000008,5.9,3583.803334,3194.233334
5110,65.96,2015,250,356.53,0,75,225,308.9333333,0,790,124,0,0,0,450.9,2330.363333,1973.833333
19212,95.18,2015,4750.21582,502.0209572,0,28.33333333,170,0,602.5,2494,300,0,0,152.9000015,469.88,4719.634292,4217.613335
12506,65.35,2015,3451.710449,390.18,0,46.66666667,0,0,0,0,80,0,0,0,0,516.8466667,126.6666667
45306,76.81,2015,13457,496.34,8841.05181,245.8333333,528.7730841,125,23.83333397,6180.833334,1200,0,0,144.8000031,0,17786.4649,17290.1249
9813,84.87,2015,5204.839844,497.8545982,0,167.0833333,70,0,0,16,80,41.66666667,212.5833397,0,112,1197.187938,699.3333397
44303,95.72,2015,2420.848633,390.09,0,154.1666667,753.1502156,0,0,140,40,119.0833333,270.4166589,34,40,1940.906875,1550.816875
17802,53.64,2015,2313.280029,958.2317822,0,500,900,1700,116.6666667,3694.166667,1000,1068.333333,937.5000305,0,320,11194.89848,10236.6667
53905,48.92,2015,4201.935547,774.7278844,241.168,139.5833333,0,0,16.16666667,0,80,0,62.50000024,0,0,1314.145885,539.4180002
24113,74.51,2015,77.5656662,329.2,0,41.66666667,0,0,0,0,0,0,0,0,0,370.8666667,41.66666667
15413,104.01,2015,1834.139893,395.3745229,0,433.3333333,0,0,0,200,120,0,0,26,108.3,1283.007856,887.6333333
25310,70.83,2015,445.3633423,595.5765575,0,12.5,11,0,0,0,60,41.66666667,46.25,0,300,1066.993224,471.4166667
14614,96.77,2015,12954.81152,723.7361403,0,925,150,0,454.3333333,2781.75,240,0,861.6666412,250,300,6686.486115,5962.749975
35412,74.44,2015,3961.453369,389.57,44.784,58.33333333,200,0,2,0,48,0,78.33333397,0,0,821.0206673,431.4506673
46607,89.24,2015,18698,537.6264078,944.9424,100,33.33333206,0,313,4987.5,460,610,0,0,0,7986.40214,7448.775732
12301,91.88,2015,33311.40625,741.6,0,0,957,59.8,9.8,2558.333333,120,319,84.66666412,0,86,4936.199997,4194.599997
12903,75.23,2015,3190,361.46,0,100,160,90.23333333,4.083333333,32,60,0,0,251.3999991,18.3,1077.476666,716.0166658
3215,112.37,2015,300,356.53,0,0,60,0,89.9,334,130,24,0,768,5.9,1768.33,1411.8
34115,53.94,2015,3975.714355,428.52,0,150,235,61.8,45.83333333,4205,160,0,25,50,136.9,5498.053333,5069.533333
20507,81.33,2015,481.2799988,410.45,0,0,300,0,0,0,0,0,0,0,167,877.45,467
17904,156.11,2015,0,361.46,0,195.8333333,103.3333333,16.66666667,14,392,0,0,0,370,0,1453.293333,1091.833333
49911,78.98,2015,12632,421.87,0,516.6666667,111,0,415,0,400,0,531.666687,0,0,2396.203354,1974.333354
47806,65.03,2015,7838.379883,674.95,0,916.6666667,1132.546168,79.2,0,400,210,155,300.8333397,300.1666667,355.1333333,4524.496174,3849.546174
28210,82.93,2015,1696.421021,583.6855448,0,33.33333333,105,0,0,0,20,66.66666667,1.666666627,0,0,810.3522114,226.6666666
50401,89.98,2015,134.5931549,421.87,0,12.5,0,0,0,0,0,0,0,0,0,434.37,12.5
47407,21.97,2015,3285.856934,535.8250792,0,268.3333333,280,80.83333333,0,680,388,29.16666667,0,286.8999996,3121.166667,5670.225079,5134.4
11114,68.7,2015,346.5631409,390.18,0,25.83333333,50,0,0,0,0,0,14.16666698,0,0,480.1800003,90.00000031
39511,82.65,2015,1081.333252,521.4106646,64.604,0,0,0,0,0,20,0,0,130,0,736.0146646,214.604
41903,80.74,2015,11405.66699,412.13,0,29.16666667,135.7546168,0,2.5,400,260,0,0,0,0,1239.551283,827.4212835
18001,37.27,2015,2255.75,361.46,0,80.41666667,100,16.66666667,14.16666667,72,60,16.66666667,0,367.8000011,15.9,1105.076668,743.6166678
13609,80.22,2015,0,412.9,0,1133.666667,340,194.6666667,40,2302,400,1080,294.6666641,640,1632,8469.899998,8056.999998
8508,92.78,2015,1809.165039,425.49,0,12.5,25,66.66666667,22,0,40,0,0,510,140,1241.656667,816.1666667
39805,83.46,2015,2825,413.83,335.77929,1771.926667,0,0,0,480,200,0,0,0,60,3261.535957,2847.705957
58214,53.56,2015,1512.938232,967.6691619,385.1424,34.91666667,0,0,0,0,100,0,0,0,0,1487.728229,520.0590667
44615,80.47,2015,448.333313,390.09,0,108.3333333,134.3394891,0,0,0,40,0,0,34,144,850.7628224,460.6728224
5712,92.42,2015,0,0,,,,,,,,,,,,0,0
12110,58.67,2015,82999.61719,1047.15,591.1488,416.6666667,39397.9109,1749.5,222.3333333,14340,0,909.1666667,2333.333252,507.2000008,1852.4,63366.80962,62319.65962
23302,40.08,2015,4374.203613,329.2,0,316.6666667,100,0,57,12.5,200,0,7.083333492,0,0,1022.45,693.2500002
35110,66.39,2015,655.2800293,389.57,0,0,381,23.9,0,128,0,0,164.25,0,0,1086.72,697.15
3606,74.91,2015,3580.133301,356.53,0,140.8333333,120,262.5,0,294,410,66.66666667,0,328,1600,3578.53,3222
52202,80.72,2015,1182.5896,320.45,0,0,120,0,271,0,0,0,36.66666794,0,0,748.1166679,427.6666679
53702,47.28,2015,1839.875732,815.4692774,0,24.41666667,0,0,0,23,30,0,142.3333321,24,48,1107.219276,291.7499988
17110,88.75,2015,1421.652954,361.46,0,23.25,66.66666412,0,4,0,180,0,0,0,0,635.3766641,273.9166641
26112,72.87,2015,5917.393555,615.1866807,0,224.5,319,0,0,1204,0,0,266.0833359,40,0,2668.770017,2053.583336
16705,96.91,2015,0,361.46,0,0,0,0,84.16666667,0,0,0,0,0,0,445.6266667,84.16666667
6105,76.21,2015,10833.33301,356.53,0,375,75,0,0,1650,0,0,0,99.90000153,0,2556.430002,2199.900002
10509,77.42,2015,2265.191406,533.2630115,44.784,283.3333333,0,0,0,0,120,0,0,20,0,1001.380345,468.1173333
30715,96.14,2015,9804.759766,431.16,0,250,40,0,21,40,180,41.66666667,0,66,180,1249.826667,818.6666667
37006,82.45,2015,238.2491455,389.57,0,304.1666667,0,0,108.3333333,2038.2,860,66.66666667,248.3333282,259.9000015,479.8,4754.969996,4365.399996
9004,166.48,2015,2961.271484,553.4977013,0,147.5,0,12,0,0,0,0,37.75000048,0,267,1017.747702,464.2500005
