Taxpayer_ID,Year,Sector,Sector_Code,weight,Revenues,Other_revenues,Expenses,Net_accounting_profit,Total_additions_to_GP,Other_deductions,Investment_incentive,Carried_forward_losses,Op_WDV_Comp,Op_WDV_Mach,Op_WDV_Bld,Op_WDV_Others,sch2_wdv_beg_year_class_20,Tax_depr_Intang,Add_Bld,Add_Comp,Add_Mach,Add_Others,sch2_addinit_during_yr_class_20,Excl_Comp,Excl_Mach,Excl_Others,sch2_dispsl_class_20,Loss_lag8,Loss_lag7,Loss_lag6,Loss_lag5,Loss_lag4,Loss_lag3,Loss_lag2,Loss_lag1
20790,2023,F-Construction,5,1,340346390,0,305484730,34861660,17726830,0,0,0,1398300,86245210,0,0,0,0,0,0,6137700,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20795,2023,I-Accommodation and food service activities,8,1,296415993,0,292933808,3482185,40534232,0,0,86654809,15396480,29260127,0,9316125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20798,2023,"M-Professional, scientific and technical activities",12,1,179483987,0,179483987,0,28135816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20800,2023,H-Transportation and storage,7,1,374256521,0,357682730,16573791,1959322,0,0,0,2570496,6338944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20802,2023,S-Other service activities,19,1,157420000,0,156460754,959246,3129394,0,0,2888564.6,2754000,15823104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20803,2023,Q-Human health and social work activities,17,1,1080482330,0,783841826,296640504,23010000,0,0,3018445,1360800,55680000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20806,2023,S-Other service activities,19,1,159508400,0,161216186,-1707786,1335786,0,0,0,0,5105878,0,4167502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20807,2023,S-Other service activities,19,1,23114087765,0,23064974223,49113542,430944396,0,0,123680535,12420000,1164760000,950000000,0,0,0,47500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20813,2023,I-Accommodation and food service activities,8,1,1509997000,0,1514629000,-4632000,57925000,0,0,0,1819428,19864283,0,0,0,0,0,16611000,5564000,0,0,0,16949000,0,0,0,0,0,0,0,0,0,0
20815,2023,J-Information and communication,9,1,742774207,0,668345995,74428212,43663200,0,0,0,0,17689000,0,42160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20818,2023,N-Administrative and support service activities,13,1,2184123312,0,2180324647,3798665,4569585,0,0,0,0,9277440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20825,2023,K-Financial and insurance activities,10,1,6678469146,0,1038222405,5640246741,4258551974,0,12472592579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20828,2023,C-Manufacturing,2,1,2139816347,0,1950508882,189307465,315484,0,0,0,61262,1454904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20829,2023,N-Administrative and support service activities,13,1,198383866,0,194372299,4011567,10331261,0,0,0,45048,51566211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20833,2023,C-Manufacturing,2,1,9.55E+11,0,7.94E+11,1.61E+11,27180875373,948977980,0,0,694714683,1997007628,56709212880,7671375540,0,0,2835460644,402224591.2,405332864.2,3239870730,0,0,0,0,0,0,0,0,0,0,0,0,0
20835,2023,C-Manufacturing,2,1,426315300,0,403448193,22867107,10676850,0,0,0,4742118,0,0,12448205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20837,2023,Q-Human health and social work activities,17,1,155384180,0,157657910,-2273730,157687710,0,155413980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20843,2023,Not Available,14,1,1406662443,0,589198524,817463919,19984810,0,0,0,1846800,22201139.2,0,54027750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20844,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,200525899,0,195794971,4730928,168000,0,0,0,420000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20845,2023,S-Other service activities,19,1,953321930,0,885887402,67434528,737648,0,0,4821000,1344000,0,0,0,0,0,0,640000,135000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20850,2023,I-Accommodation and food service activities,8,1,301042000,0,303109000,-2067000,27810000,0,0,10877000,0,42380000,0,0,0,0,0,0,128750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20854,2023,"M-Professional, scientific and technical activities",12,1,155800000,0,162182840,-6382840,8178125,0,0,7777346,1500000,400000,0,21000000,0,0,0,0,925000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20855,2023,"M-Professional, scientific and technical activities",12,1,251058558,0,252218693,-1160135,5906795,0,0,0,3741000,4182188,0,0,0,0,0,1800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20859,2023,F-Construction,5,1,328011447,0,331448663,-3437216,71036,0,0,14855642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20872,2023,S-Other service activities,19,1,43958021958,0,43173146858,784875100,204251598,0,0,0,31388955,591135908,404912000,0,0,0,20245600,10775472,78176351,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20874,2023,P-Education,16,1,275400000,0,272136673,3263327,2925523,0,0,0,0,15848000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20879,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,2579410360,0,2729330098,-149919738,18455000,0,0,0,0,0,0,0,0,0,0,0,184550000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20886,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,1584877468,0,1582377465,2500003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20895,2023,F-Construction,5,1,181014216,0,189228941,-8214725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20896,2023,I-Accommodation and food service activities,8,1,527364000,0,521924550,5439450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20903,2023,"M-Professional, scientific and technical activities",12,1,355540130,0,355540130,0,6473686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20905,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,215551009,0,213842603,1708406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20906,2023,"M-Professional, scientific and technical activities",12,1,1726942360,0,1404394933,322547427,3766651,0,0,0,20224,1873632,0,2693826,0,0,0,5750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20907,2023,"A-Agriculture, forestry and fishing",0,1,247154050,0,247154050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20909,2023,Q-Human health and social work activities,17,1,560759212,0,720876317,-160117105,0,0,522435741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20911,2023,J-Information and communication,9,1,211330200,0,223924361,-12594161,4570533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20914,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,406293061,0,385343304,20949757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20919,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,434206424,0,399585319,34621105,1482958,0,0,0,0,7414790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20922,2023,I-Accommodation and food service activities,8,1,257918160,0,246983000,10935160,13276000,0,0,31418000,2190000,62000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20923,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,282250000,0,279424191,2825809,7080000,0,0,0,2700000,20000000,0,0,0,0,0,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20927,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,192135210,0,177194769,14940441,465504,0,0,0,540000,1067520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20934,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,10308709655,0,10589098021,-280388366,42336146,0,0,615417513,1193046,5900445,0,0,0,0,0,15708880.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20940,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,550962428,0,520448300,30514128,0,0,0,0,1641600,10816000,0,41650000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20951,2023,L-Real estate activities,11,1,319978627,0,270531699,49446928,2275031,0,0,0,1647391,6498209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20960,2023,S-Other service activities,19,1,1980522164,0,1927421913,53100251,369733,0,0,0,0,1848667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20963,2023,F-Construction,5,1,338677962,0,327004768,11673194,347187,0,0,0,640000,16805.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20968,2023,N-Administrative and support service activities,13,1,332400846,0,332400846,0,459454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20969,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,355426002,0,348441021,6984981,640000,0,0,0,0,0,0,0,0,0,0,1600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20970,2023,Q-Human health and social work activities,17,1,395975485,0,387935104,8040381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20972,2023,J-Information and communication,9,1,969257746,0,891498026,77759720,4333361,0,0,0,1896327,18452851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20975,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,217961247,0,217961247,0,67511775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20976,2023,Q-Human health and social work activities,17,1,2655877459,0,2307595199,348282260,120636069,0,0,323181908,28773490,337925372,0,9460895,0,0,0,21710000,183987506,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20977,2023,I-Accommodation and food service activities,8,1,867169000,0,839104445,28064555,18214666,0,0,0,0,91073332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20980,2024,"A-Agriculture, forestry and fishing",0,1,1062524566,0,1069838029,-7313463,2676550,0,0,2343369,342803,1724000,120953800,0,0,0,6047690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20986,2023,H-Transportation and storage,7,1,284541188,0,281930114,2611074,1290105,0,0,0,1630800,5568000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20995,2023,C-Manufacturing,2,1,67573484139,0,66450790852,1122693287,1444632610,0,0,808519721,0,0,5351487080,0,0,0,267574354,196590737,1495078235,2861166594,0,0,0,0,0,0,0,0,0,0,0,0,0
20996,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,386933303,0,383622110,3311193,1080000,0,0,0,0,5400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20997,2023,"M-Professional, scientific and technical activities",12,1,191984750,0,178191950,13792800,1270750,0,0,9447600,0,2816000,0,0,0,0,0,1500000,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20999,2023,P-Education,16,1,245000000,0,216517218,28482782,12291018,0,0,0,868320,146940212.7,0,5915000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21015,2023,I-Accommodation and food service activities,8,1,166914048,0,165832947,1081101,3718054,0,0,0,0,3719594,0,0,0,0,0,0,14870678,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21016,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,899427000,0,856234000,43193000,7153000,0,0,0,78909,0,0,22312429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21017,2023,C-Manufacturing,2,1,372436762,0,367289775,5146987,240088,780680,0,0,0,8335074,0,780680,0,0,0,0,0,0,0,0,0,780680,0,0,0,0,0,0,0,0,0
21020,2023,P-Education,16,1,508500000,0,548024712,-39524712,40141805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21024,2023,F-Construction,5,1,1393567309,0,1161855065,231712244,9647765,0,0,0,794596,589824,0,16601156,0,0,0,0,0,7096610,0,0,0,0,0,0,0,0,0,0,0,0,0
21035,2023,C-Manufacturing,2,1,6216201071,0,7432087853,-1215886782,462967122,0,0,434576143,13929600,115963702,1368302200,621636680,0,0,68415110,0,266000000,1518564053,0,0,0,0,0,0,0,0,0,0,0,0,0
21037,2023,K-Financial and insurance activities,10,1,301076940,0,281826674,19250266,7412783,0,0,0,5741338,10496234,0,32004938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21041,2023,C-Manufacturing,2,1,276534018,0,286732437,-10198419,30406043,0,0,31572428,0,0,0,0,0,0,0,0,20423745,116288665,0,0,0,0,0,0,0,0,0,0,0,0,0
21056,2023,F-Construction,5,1,336074496,0,330985863,5088633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21065,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,1251754198,0,1217378089,34376109,8504019,0,0,0,8641272,25237556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21069,2023,F-Construction,5,1,307250161,0,400138988,-92888827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21070,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,60404364000,0,52333862000,8070502000,2221677700,1664750162,0,0,4325400,365128534,75000000,429114144,0,0,3750000,15520000,519218684,0,0,0,13700373,0,0,0,0,0,0,0,0,0,0
21073,2023,I-Accommodation and food service activities,8,1,159800890,0,154904385,4896505,3834491,0,0,0,0,17636224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21075,2023,P-Education,16,1,476438700,0,440816115,35622585,19583468,0,0,0,0,54052720,774789760,4521426,0,0,38739488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21082,2023,K-Financial and insurance activities,10,1,651384611,0,575900592,75484019,21897541,0,75934216,0,14629800,47667120,0,0,0,0,0,5365000,19580000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21090,2023,J-Information and communication,9,1,15361125000,0,12477974767,2883150233,130445927,0,0,0,5400000,1024000,0,0,0,0,0,59480000,311756000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21109,2023,"E-Water supply; sewerage, waste management and remediation activities",4,1,397664922,0,320565272,77099650,0,0,0,0,1398072,1588724,0,535183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21112,2023,K-Financial and insurance activities,10,1,22231389820,0,22230272616,1117204,3084679,0,0,0,1076112,11848861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21123,2023,F-Construction,5,1,464168540,0,435416279,28752261,3322431,0,0,0,0,1280000,0,5951400,0,0,0,0,10000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21125,2023,S-Other service activities,19,1,324167899,0,190717212,133450687,5567908,0,0,0,12000000,0,0,0,0,0,0,140000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21131,2023,F-Construction,5,1,169892083,0,165668294,4223789,65536,0,0,981665,0,327680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21136,2023,N-Administrative and support service activities,13,1,162500000,0,176795101,-14295101,1230000,0,0,0,1500000,3150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21138,2023,I-Accommodation and food service activities,8,1,269032118,0,286530954,-17498836,19862590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21141,2023,C-Manufacturing,2,1,251568042,0,267008453,-15440411,4206450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21144,2023,P-Education,16,1,955635180,0,955005269,629911,124476568,0,124476550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21147,2023,P-Education,16,1,415600000,0,317793500,97806500,0,0,0,334671542,2923776,17052468,0,34866710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21150,2023,S-Other service activities,19,1,211497137,0,210996714,500423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21162,2023,K-Financial and insurance activities,10,1,14389399736,0,14387616503,1783233,846352,0,0,0,55987,1237320,0,0,0,0,0,2500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21166,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,199010795,0,181514399,17496396,4574389,0,0,0,247277,7348473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21173,2023,"D-Electricity, gas, steam and air conditioning supply",3,1,2387114589,0,2377684382,9430207,29232485,0,0,0,29226,35830945,379501200,0,0,0,18975060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21175,2023,H-Transportation and storage,7,1,175962838,0,177041365,-1078527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21189,2023,P-Education,16,1,1265625000,0,1234377285,31247715,9168785,0,0,88469437,0,28305494,870000000,5875521,0,0,43500000,0,25686000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21194,2023,F-Construction,5,1,1392943124,0,1356827986,36115138,13103060,0,0,0,4238.1,3017069.6,0,269869.6,0,0,0,4568000,40925000,25740000,0,0,0,0,0,0,0,0,0,0,0,0,0
21197,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,1533305079,0,1174888552,358416527,13849594,0,0,0,0,44000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21198,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,160239667,0,154885820,5353847,69008,0,0,0,0,311225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21200,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,2954078450,0,2951922045,2156405,790170,0,0,0,1562400,3328000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21202,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,9154095443,0,9101559302,52536141,26158500,0,0,0,34179840,105499853,0,0,0,0,0,14000000,0,47250000,0,0,0,0,0,0,0,0,0,0,0,0,0
21208,2023,Q-Human health and social work activities,17,1,445399600,0,443005900,2393700,1265850,0,0,0,0,1131520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21212,2023,S-Other service activities,19,1,609650000,0,581898009,27751991,34081820,0,0,0,378000,174774400,0,0,0,0,0,0,114048000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21213,2023,H-Transportation and storage,7,1,191025470,0,210800454,-19774984,4442256,0,0,157449916,0,11279916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21219,2023,C-Manufacturing,2,1,805353665,0,830642547,-25288882,6715439,0,0,36698,0,33163390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21220,2023,B-Mining and quarrying,1,1,184065000,0,198849957,-14784957,5441249,0,0,0,0,16971937,0,4330391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21224,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,1622914328,0,1615590903,7323425,722000,0,0,7717990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21232,2023,J-Information and communication,9,1,712549685,0,705971869,6577816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21234,2023,K-Financial and insurance activities,10,1,54992325193,0,54996641478,-4316285,59821638,0,0,59933423,9943957,133673668,0,0,0,0,0,0,138057000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21241,2023,P-Education,16,1,800372000,0,763911365,36460635,0,0,0,0,0,0,0,0,0,0,0,6560000,156430000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21242,2023,"A-Agriculture, forestry and fishing",0,1,7608878997,0,7420085092,188793905,215547123,0,0,0,14915068,578742903,497441780,104340266,0,0,24872089,11525423.73,314382589.5,33820000,0,0,0,0,0,0,0,0,0,0,0,0,0
21247,2023,C-Manufacturing,2,1,1.02E+11,0,96919519410,4658480590,4370567000,3555596000,0,0,87610,882792306,4518929000,3812530106,0,0,225946450,0,3492000,3940684000,0,0,0,0,0,0,0,0,0,0,0,0,0
21251,2023,F-Construction,5,1,906180113,0,884405430,21774683,9328030,0,0,0,0,0,0,0,0,0,0,0,28624237,23000000,0,0,0,0,0,0,0,0,0,0,0,0,0
21254,2023,I-Accommodation and food service activities,8,1,232699335,0,172696701,60002634,118569199,136218577,0,2200352497,0,85769044,5949856020,0,0,0,297492801,0,635593.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21255,2023,H-Transportation and storage,7,1,2.39E+11,0,5.63E+11,-3.24E+11,1.30E+11,0,0,9.41E+11,410635473,5.91E+11,0,1352528600,0,0,0,701609000,975417000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21256,2023,"M-Professional, scientific and technical activities",12,1,900370852,0,789386032,110984820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21258,2023,H-Transportation and storage,7,1,768943640,0,721089501,47854139,9973890,0,0,0,964373,0,0,0,0,0,0,7649000,23210200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21262,2023,H-Transportation and storage,7,1,20135796160,0,20799958610,-664162450,3456957812,0,0,0,34578168.93,9059786594,0,0,0,0,0,448911850,1463000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21267,2023,H-Transportation and storage,7,1,378256207,0,378055518,200689,1580000,0,0,31909214,1800000,1680000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21272,2023,H-Transportation and storage,7,1,841712856,0,731485804,110227052,6491666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21275,2023,C-Manufacturing,2,1,7770278601,0,7652383132,117895469,80313058,0,0,0,0,232658241,0,0,0,0,0,0,50000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21277,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,206131589,0,191506609,14624980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21278,2023,"M-Professional, scientific and technical activities",12,1,353759986,0,353842275,-82289,1521945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21283,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,12327432000,0,12433059000,-105627000,126713900,34425000,0,0,0,0,0,0,0,0,0,8506620,6300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21285,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,896316612,0,916403399,-20086787,25909000,0,0,3204660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21291,2023,"A-Agriculture, forestry and fishing",0,1,382600500,0,380393900,2206600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21292,2023,S-Other service activities,19,1,651871378,0,699486392,-47615014,74339824,0,0,0,93966598,109277197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21294,2023,S-Other service activities,19,1,414190401,0,564922323,-150731922,3840000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21298,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,11631355932,0,11620613688,10742244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21300,2023,C-Manufacturing,2,1,1001852041,0,1314405341,-312553300,290171795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21310,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,2741982000,0,2731852000,10130000,0,0,0,0,1009706,618476,0,10183587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21317,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,194901000,0,189886148,5014852,8404453,737280,0,0,0,921600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21321,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,3188858878,0,3182143616,6715262,24811247,0,0,0,496887,14016324,221572180,33244050,0,0,11078609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21325,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,2983024164,0,3170193897,-187169733,2404000,0,0,158223905,0,0,0,0,0,0,0,6800000,10446000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21330,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,425624621,0,365773103,59851518,102547,0,0,0,0,545333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21336,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,467589452,0,462231834,5357618,776391,0,0,0,486000,3200000,0,0,0,0,0,1889829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21340,2023,K-Financial and insurance activities,10,1,2591114273,0,2107640827,483473446,73318272,0,0,335221934,27980400,140170560,0,0,0,0,0,46850000,76760000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21349,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,992728000,0,827017000,165711000,35215000,0,0,0,518760,68390080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21356,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,4734156777,0,4692131351,42025426,331668,0,0,0,0,615122,0,0,0,0,0,2033898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21357,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,1082463300,0,903774760,178688540,57136660,0,0,0,0,199075160,0,0,0,0,0,0,73450270,0,0,0,0,0,0,0,0,0,0,0,0,0,0
